Stock_ID,Weight
Stock_1,1.695636290372689e-14
Stock_2,2.4634576967865888e-14
Stock_3,0.0
Stock_4,2.4974338029701113e-14
Stock_5,2.8111268145031297e-14
Stock_6,9.977010918896231e-15
Stock_7,0.0
Stock_8,0.0
Stock_9,3.450757754519069e-14
Stock_10,3.451207399557679e-14
Stock_11,1.2909410919416412e-14
Stock_12,2.92823966005883e-14
Stock_13,2.980357009331042e-14
Stock_14,2.997831201991772e-14
Stock_15,4.58289494175665e-15
Stock_16,0.0
Stock_17,3.920659261756949e-15
Stock_18,2.4560169795075765e-14
Stock_19,3.451158861137229e-14
Stock_20,7.738210886005457e-15
Stock_21,1.1864718802809847e-15
Stock_22,3.45072157858947e-14
Stock_23,3.105424674989686e-14
Stock_24,2.0569990430050085e-15
Stock_25,0.0
Stock_26,3.238117612420615e-14
Stock_27,1.702031707870596e-14
Stock_28,1.2294601279219776e-14
Stock_29,3.411125392461698e-14
Stock_30,1.9339844909976948e-15
Stock_31,9.624337990510186e-15
Stock_32,3.451703202041269e-14
Stock_33,9.63567147985311e-15
Stock_34,4.849254729162643e-15
Stock_35,0.0
Stock_36,6.462443180507849e-15
Stock_37,7.961712072673817e-15
Stock_38,0.0
Stock_39,0.0
Stock_40,0.0
Stock_41,3.451278478853319e-14
Stock_42,9.258793755830186e-15
Stock_43,8.484741059677147e-15
Stock_44,0.09999999999919917
Stock_45,1.4065843954487075e-14
Stock_46,1.9543721277023508e-14
Stock_47,1.7980803353201726e-14
Stock_48,2.4576830077935397e-14
Stock_49,5.53245948245878e-16
Stock_50,5.640384259321785e-15
Stock_51,1.1290292216378309e-14
Stock_52,6.795063797455451e-15
Stock_53,1.5611943246752242e-14
Stock_54,1.6126154196421245e-14
Stock_55,3.197461757829731e-14
Stock_56,0.0
Stock_57,3.451470447791539e-14
Stock_58,7.211378161042968e-16
Stock_59,0.0
Stock_60,1.2368138011819902e-14
Stock_61,3.451705720782026e-14
Stock_62,2.6503070396187473e-14
Stock_63,0.0
Stock_64,0.0999999999991973
Stock_65,1.0049423632712924e-14
Stock_66,2.7696033243860785e-14
Stock_67,8.598812558193062e-15
Stock_68,2.279627644655506e-16
Stock_69,5.979439446880999e-15
Stock_70,3.451082681840302e-14
Stock_71,3.451949783194754e-14
Stock_72,2.1280218070139403e-14
Stock_73,1.152188092223031e-14
Stock_74,3.450811794845775e-14
Stock_75,2.1158814014595166e-15
Stock_76,0.0
Stock_77,2.6153458812379872e-14
Stock_78,5.264181221631349e-15
Stock_79,1.2207713922304768e-14
Stock_80,3.449871020700124e-14
Stock_81,0.09999999999922803
Stock_82,3.450759353293242e-14
Stock_83,2.17578156593776e-14
Stock_84,6.537593623270433e-15
Stock_85,2.0080886663156207e-14
Stock_86,3.417364822282035e-14
Stock_87,9.942918753179071e-15
Stock_88,3.451017351749077e-14
Stock_89,0.0
Stock_90,2.640172922182018e-14
Stock_91,1.45300325645224e-14
Stock_92,0.0
Stock_93,3.053304817332494e-14
Stock_94,2.1658123306540616e-14
Stock_95,7.729159333675076e-15
Stock_96,2.345815836840208e-14
Stock_97,5.265373355221169e-15
Stock_98,6.2218421635903274e-15
Stock_99,1.6237884171232787e-14
Stock_100,2.425451934421288e-14
Stock_101,4.407010168362392e-15
Stock_102,1.8956441135946854e-14
Stock_103,2.4803215673623288e-14
Stock_104,3.978272272328741e-15
Stock_105,9.045000035733885e-15
Stock_106,3.072364534126417e-14
Stock_107,5.952427452461026e-15
Stock_108,0.0
Stock_109,0.0
Stock_110,3.630649649100618e-15
Stock_111,1.8256263296699068e-14
Stock_112,1.598731035965499e-14
Stock_113,5.713894462985845e-15
Stock_114,2.0695694825159767e-15
Stock_115,0.0
Stock_116,1.096997144481272e-14
Stock_117,0.0
Stock_118,1.2876838875774276e-14
Stock_119,5.302417473909151e-15
Stock_120,2.594712915650046e-14
Stock_121,1.8373434170293902e-15
Stock_122,0.0
Stock_123,0.0
Stock_124,3.451118974217898e-14
Stock_125,1.9878522685246535e-14
Stock_126,4.1776321261953917e-16
Stock_127,1.6092767148549546e-14
Stock_128,1.1090640318046992e-14
Stock_129,3.451467954129481e-14
Stock_130,0.0
Stock_131,1.6032042017131838e-14
Stock_132,3.4522565154366416e-14
Stock_133,3.450997069048676e-14
Stock_134,0.09999999999921591
Stock_135,5.680701243168669e-15
Stock_136,1.2543407203553359e-14
Stock_137,1.5782181011436816e-14
Stock_138,1.9144750009174182e-14
Stock_139,3.2292901249984476e-15
Stock_140,0.0
Stock_141,1.8792271390471e-15
Stock_142,1.6703515994395672e-14
Stock_143,3.4513806741412486e-14
Stock_144,3.4522374080897953e-14
Stock_145,1.525839431742303e-14
Stock_146,2.1508688652816375e-14
Stock_147,1.1538518178876843e-14
Stock_148,0.09999999999897222
Stock_149,0.0999999999992001
Stock_150,0.0
Stock_151,2.372584949863569e-14
Stock_152,2.613866928160162e-14
Stock_153,1.122090581310101e-14
Stock_154,2.115311112273469e-14
Stock_155,2.30739160396796e-15
Stock_156,0.0
Stock_157,1.9558331495761423e-14
Stock_158,2.393388518070752e-14
Stock_159,3.3957218374214633e-14
Stock_160,2.1298283809438832e-14
Stock_161,3.449740152673491e-14
Stock_162,3.7967532196826754e-15
Stock_163,3.4508632464402493e-14
Stock_164,3.450320279882621e-14
Stock_165,0.0
Stock_166,0.0
Stock_167,3.4515547955414744e-14
Stock_168,3.3479051647489016e-14
Stock_169,2.0498040305724915e-14
Stock_170,3.450858079137915e-14
Stock_171,3.367572546362184e-14
Stock_172,1.4184910221162384e-14
Stock_173,1.584380848973877e-14
Stock_174,3.450631394382428e-14
Stock_175,1.451786997482432e-14
Stock_176,2.2598541866289595e-14
Stock_177,2.189587916092585e-14
Stock_178,2.5152317962549322e-14
Stock_179,1.6451734750049572e-14
Stock_180,1.502070656465362e-14
Stock_181,2.0145276138875318e-14
Stock_182,6.907004419295132e-15
Stock_183,2.379772643123867e-14
Stock_184,3.299630547923441e-14
Stock_185,2.939549741982683e-14
Stock_186,1.2757492350505533e-14
Stock_187,4.903932448642649e-15
Stock_188,1.6850494576906682e-14
Stock_189,1.0150468239986932e-14
Stock_190,1.0116993288821152e-14
Stock_191,1.3932937915861459e-14
Stock_192,1.5455689920797795e-14
