Stock_ID,Weight
Stock_1,4.876944354925851e-14
Stock_2,5.4267666254372215e-14
Stock_3,2.2521127372703384e-14
Stock_4,2.182697566925604e-14
Stock_5,5.3645142893592756e-14
Stock_6,9.929058843875157e-15
Stock_7,2.9228946621006046e-14
Stock_8,4.6792091161138116e-14
Stock_9,5.222673493879087e-14
Stock_10,4.155816480855145e-15
Stock_11,3.5335868958532974e-14
Stock_12,4.1254485949163223e-14
Stock_13,4.955570226515306e-14
Stock_14,1.9211182449417626e-14
Stock_15,2.417694514973225e-14
Stock_16,2.016394048248462e-14
Stock_17,0.0
Stock_18,8.11582515125076e-15
Stock_19,4.6052438452312907e-14
Stock_20,4.432810902844513e-15
Stock_21,1.9446942665665394e-14
Stock_22,7.74352122511502e-15
Stock_23,4.444291510721502e-14
Stock_24,6.753968988640616e-16
Stock_25,0.0
Stock_26,5.417802789655738e-14
Stock_27,1.2196202535610488e-14
Stock_28,1.8594655682141315e-15
Stock_29,7.38692410239646e-15
Stock_30,0.0
Stock_31,1.1984900015723686e-14
Stock_32,1.472699159609943e-14
Stock_33,2.6000465468114007e-14
Stock_34,5.4242241557800313e-14
Stock_35,0.0
Stock_36,2.5270532519701178e-14
Stock_37,1.5004413558879325e-14
Stock_38,5.424168726875283e-14
Stock_39,5.3747870635613936e-14
Stock_40,1.675189822022512e-14
Stock_41,4.935513708820103e-14
Stock_42,5.2364124937165695e-14
Stock_43,4.116464753409418e-14
Stock_44,2.9041366564815266e-14
Stock_45,5.3033138062096965e-14
Stock_46,0.0
Stock_47,5.3663122267536195e-14
Stock_48,9.537377518737042e-16
Stock_49,5.4257698409775386e-14
Stock_50,1.0143193720281028e-14
Stock_51,0.0
Stock_52,4.624170436927532e-14
Stock_53,3.821988444547731e-14
Stock_54,4.611337783850892e-14
Stock_55,1.1869233774349364e-14
Stock_56,3.459179753809125e-15
Stock_57,9.22137281739148e-15
Stock_58,5.377638036653981e-14
Stock_59,0.0
Stock_60,1.4824493288620674e-14
Stock_61,5.424558887373096e-14
Stock_62,1.4293840198812292e-14
Stock_63,0.0
Stock_64,2.882959587145847e-14
Stock_65,1.4740981098451916e-14
Stock_66,5.011497201041566e-14
Stock_67,5.4194983090066414e-14
Stock_68,0.0
Stock_69,0.0
Stock_70,2.357693305763805e-14
Stock_71,2.2723515404528713e-14
Stock_72,2.7751884607787774e-14
Stock_73,0.0
Stock_74,5.421445914181686e-14
Stock_75,1.1846408230635137e-14
Stock_76,6.4173463192860374e-15
Stock_77,2.203886846870635e-15
Stock_78,0.0
Stock_79,1.4554550739411607e-14
Stock_80,5.414881989311996e-14
Stock_81,2.3393602415905907e-14
Stock_82,5.4244167718019825e-14
Stock_83,1.9077512333131027e-14
Stock_84,0.0
Stock_85,3.118482198653153e-14
Stock_86,0.09999999999864431
Stock_87,0.0
Stock_88,0.0
Stock_89,5.118542753953865e-15
Stock_90,2.810666992469407e-14
Stock_91,1.0100803107429795e-14
Stock_92,2.2519299963966343e-14
Stock_93,3.449177715433565e-14
Stock_94,4.26715405146073e-14
Stock_95,0.0
Stock_96,3.4304882920346475e-14
Stock_97,2.1153972660861425e-14
Stock_98,1.4744650418342557e-14
Stock_99,3.702762655189744e-14
Stock_100,3.1094255851660955e-14
Stock_101,8.990772545668626e-15
Stock_102,0.0
Stock_103,0.0
Stock_104,2.5294959885363373e-14
Stock_105,4.488461322871147e-14
Stock_106,6.389049831283221e-15
Stock_107,0.0
Stock_108,3.904732361548749e-14
Stock_109,3.903033032327175e-14
Stock_110,0.0
Stock_111,5.422619115858868e-14
Stock_112,3.592491459129979e-14
Stock_113,3.2067234254510177e-14
Stock_114,4.8886249261027296e-14
Stock_115,5.423664723958605e-14
Stock_116,5.2739950577371166e-14
Stock_117,0.0
Stock_118,6.019161034799625e-15
Stock_119,4.356926343611803e-14
Stock_120,4.0991118988482294e-14
Stock_121,0.0
Stock_122,0.0
Stock_123,0.0
Stock_124,2.093463588505995e-14
Stock_125,1.2796612135654956e-14
Stock_126,1.3802134153806569e-14
Stock_127,4.118291470053402e-15
Stock_128,1.4588887805066903e-14
Stock_129,0.0
Stock_130,0.0
Stock_131,0.0
Stock_132,3.6680046143757795e-14
Stock_133,0.0
Stock_134,0.09999999999866484
Stock_135,1.7010884106392433e-14
Stock_136,0.0
Stock_137,3.5373277900224054e-14
Stock_138,7.6095535974451e-15
Stock_139,5.554803896837348e-15
Stock_140,1.1620188238030588e-14
Stock_141,0.0
Stock_142,2.3974444600479358e-14
Stock_143,0.0
Stock_144,3.5044887895571665e-14
Stock_145,5.426821162116397e-14
Stock_146,5.4263342313703733e-14
Stock_147,5.4229242038691984e-14
Stock_148,5.199072135448687e-14
Stock_149,3.587123696778479e-14
Stock_150,2.0199591876970067e-14
Stock_151,2.1534984492401843e-14
Stock_152,0.099999999998845
Stock_153,0.0
Stock_154,2.418216347413752e-14
Stock_155,1.0035607466094769e-14
Stock_156,5.42336856215326e-14
Stock_157,3.615281761095834e-14
Stock_158,1.9172360584855237e-14
Stock_159,2.6962127380399812e-14
Stock_160,1.3856824307247692e-14
Stock_161,1.4511260362038893e-14
Stock_162,5.265275046420439e-14
Stock_163,5.426482761244146e-14
Stock_164,3.108456511823582e-14
Stock_165,1.0872284477770054e-14
Stock_166,5.427000599546578e-14
Stock_167,2.9700736086340216e-14
Stock_168,1.0166218294130264e-14
Stock_169,2.725946181933342e-14
Stock_170,3.0177819366662252e-15
Stock_171,2.1859715077202518e-14
Stock_172,5.4200459665768865e-14
Stock_173,4.4526333545145015e-14
Stock_174,2.970507232541063e-14
Stock_175,2.2958942710716434e-14
Stock_176,6.502696623854629e-15
Stock_177,2.6935368391025114e-14
Stock_178,1.8333365858652546e-14
Stock_179,3.732758367140342e-14
Stock_180,3.299670967428653e-15
Stock_181,4.0511776051035253e-14
Stock_182,4.307776433203815e-14
Stock_183,2.658016900557982e-14
Stock_184,5.419648403582928e-14
Stock_185,3.499022043976408e-15
Stock_186,5.4214789202774985e-14
Stock_187,8.724120392509794e-16
Stock_188,1.4100540896653048e-14
Stock_189,0.0999999999986825
Stock_190,0.0
Stock_191,1.5612211420535503e-14
Stock_192,5.421469155653598e-14
Stock_193,5.422136111926102e-14
Stock_194,3.6272273069006965e-14
Stock_195,2.838790199024374e-14
Stock_196,2.178029001864042e-14
Stock_197,2.778737317388081e-14
Stock_198,1.7620806086853928e-14
Stock_199,4.4280150986099324e-14
Stock_200,5.144409830767372e-14
Stock_201,0.0
Stock_202,5.319665176677154e-14
Stock_203,6.662668231082506e-15
Stock_204,0.0
Stock_205,8.888183735598918e-16
Stock_206,0.0
Stock_207,2.2611531905715874e-14
Stock_208,3.7649972174470165e-14
Stock_209,1.7375247726740698e-14
Stock_210,1.94140745591853e-14
Stock_211,5.100921526334294e-16
Stock_212,3.168591536232162e-14
