Stock_ID,Weight
Stock_1,1.2533161341682353e-14
Stock_2,2.1872065799406707e-14
Stock_3,0.0
Stock_4,1.9346938576451274e-14
Stock_5,5.53528321635494e-15
Stock_6,1.868630850164805e-14
Stock_7,3.2554538677254583e-16
Stock_8,0.0
Stock_9,3.2747215657853944e-14
Stock_10,0.0
Stock_11,1.1258316823167462e-14
Stock_12,3.1609929423828544e-14
Stock_13,2.8806687364145145e-14
Stock_14,1.3562271255298117e-14
Stock_15,6.7773204135177755e-15
Stock_16,8.598049484214187e-15
Stock_17,8.873235305184636e-15
Stock_18,0.0
Stock_19,2.3298367411736013e-14
Stock_20,0.0
Stock_21,0.0
Stock_22,0.0
Stock_23,2.0274566565202837e-14
Stock_24,0.0
Stock_25,3.3234135717460283e-15
Stock_26,3.061254726243868e-14
Stock_27,2.1794877664155505e-14
Stock_28,0.0
Stock_29,3.762869278136719e-14
Stock_30,0.0
Stock_31,1.902783368873143e-15
Stock_32,0.0
Stock_33,0.0
Stock_34,4.1663444413480435e-14
Stock_35,0.0
Stock_36,4.1468776017085684e-14
Stock_37,0.0
Stock_38,0.05372035092633695
Stock_39,6.485660077003257e-15
Stock_40,0.0
Stock_41,0.0
Stock_42,1.7044798260545554e-14
Stock_43,1.1229707247788756e-14
Stock_44,9.641897771110436e-15
Stock_45,0.0
Stock_46,0.0
Stock_47,4.1518577633821667e-14
Stock_48,0.0
Stock_49,4.2231762800623325e-14
Stock_50,0.0
Stock_51,0.0
Stock_52,1.433071167603486e-14
Stock_53,1.4094528145502946e-14
Stock_54,2.0535920475441074e-14
Stock_55,1.0071416695155759e-14
Stock_56,0.0
Stock_57,0.0
Stock_58,3.932978717310719e-14
Stock_59,0.0
Stock_60,0.0
Stock_61,0.05792994627257045
Stock_62,2.5436728264437982e-14
Stock_63,0.0
Stock_64,0.0
Stock_65,0.0
Stock_66,2.2050267621800418e-14
Stock_67,3.27451608488165e-14
Stock_68,0.0
Stock_69,0.0
Stock_70,0.0
Stock_71,2.820067449263367e-14
Stock_72,7.450009912053023e-16
Stock_73,0.0
Stock_74,0.050024303142180725
Stock_75,0.0
Stock_76,0.0
Stock_77,0.0
Stock_78,0.0
Stock_79,3.778580030398427e-15
Stock_80,2.8034060721276616e-14
Stock_81,1.7165701460007793e-14
Stock_82,2.337581023372446e-14
Stock_83,5.5142473997337394e-15
Stock_84,0.0
Stock_85,3.01828234422477e-15
Stock_86,3.4824739462482424e-14
Stock_87,0.0
Stock_88,0.0
Stock_89,0.0
Stock_90,2.2436497553975576e-14
Stock_91,0.0
Stock_92,4.219849793903689e-14
Stock_93,6.379864017128589e-15
Stock_94,3.129158128477846e-14
Stock_95,0.0
Stock_96,0.0
Stock_97,1.2282847527914177e-15
Stock_98,5.251611731909967e-15
Stock_99,0.0
Stock_100,1.8992400625014618e-14
Stock_101,1.5410544083363827e-14
Stock_102,0.0
Stock_103,0.0
Stock_104,0.0
Stock_105,8.526248952192389e-15
Stock_106,0.0
Stock_107,0.0
Stock_108,0.05351093895107055
Stock_109,0.0
Stock_110,0.0
Stock_111,3.482235206721988e-14
Stock_112,6.557083574603161e-15
Stock_113,0.0
Stock_114,2.8092907438589987e-14
Stock_115,0.04909514379256855
Stock_116,3.2813284717001984e-14
Stock_117,0.0
Stock_118,0.0
Stock_119,0.0
Stock_120,1.144560462157885e-14
Stock_121,0.0
Stock_122,0.0
Stock_123,0.0
Stock_124,6.2565349013976e-15
Stock_125,0.0
Stock_126,3.2455874478625955e-14
Stock_127,0.0
Stock_128,1.2027898234450502e-14
Stock_129,0.0
Stock_130,0.0
Stock_131,0.0
Stock_132,2.842419826077965e-14
Stock_133,0.0
Stock_134,2.513136722728006e-14
Stock_135,0.0
Stock_136,1.8469551008724415e-15
Stock_137,1.8413722401895967e-14
Stock_138,0.0
Stock_139,0.0
Stock_140,0.0
Stock_141,0.0
Stock_142,9.095970162945512e-15
Stock_143,0.0
Stock_144,1.7307744460737313e-14
Stock_145,0.05078512089946916
Stock_146,0.0
Stock_147,4.22874705199857e-14
Stock_148,1.8491194694380967e-14
Stock_149,0.0
Stock_150,0.0
Stock_151,0.0
Stock_152,0.0
Stock_153,0.0
Stock_154,0.0
Stock_155,0.0
Stock_156,0.0
Stock_157,1.4294626642015213e-14
Stock_158,2.832332688748434e-15
Stock_159,1.8373596998477212e-14
Stock_160,1.8348448979794953e-14
Stock_161,0.0
Stock_162,2.1794940254177353e-14
Stock_163,4.1311728286403784e-14
Stock_164,6.412395987653789e-15
Stock_165,0.0
Stock_166,4.159726469570005e-14
Stock_167,1.8811762090541926e-14
Stock_168,0.0
Stock_169,1.314664796903835e-15
Stock_170,2.272859833131752e-15
Stock_171,3.02561881308961e-16
Stock_172,2.0813245387036707e-14
Stock_173,3.830274029650782e-14
Stock_174,1.1413929025069278e-14
Stock_175,9.408737665050913e-15
Stock_176,0.0
Stock_177,1.3325883417183563e-14
Stock_178,0.0
Stock_179,5.6595274632226865e-15
Stock_180,0.0
Stock_181,2.9036384601537026e-14
Stock_182,1.8389316240133322e-14
Stock_183,1.3349353009786093e-14
Stock_184,3.7226543564977877e-14
Stock_185,0.0
Stock_186,2.058625106134839e-14
Stock_187,0.0
Stock_188,2.328761524404213e-14
Stock_189,4.0790229878098465e-14
Stock_190,0.0
Stock_191,9.313259736912468e-15
Stock_192,1.8048997793722024e-14
Stock_193,0.054353593545545864
Stock_194,9.20852060684081e-15
Stock_195,1.4492052115419394e-14
Stock_196,7.813758960892079e-15
Stock_197,6.96907061967281e-15
Stock_198,0.0
Stock_199,8.046371702914564e-15
Stock_200,1.6878861749148678e-14
Stock_201,0.0
Stock_202,8.266246663828709e-15
Stock_203,0.0
Stock_204,0.0
Stock_205,7.675976477224641e-15
Stock_206,0.0
Stock_207,9.936309574856248e-15
Stock_208,2.422718180534046e-14
Stock_209,0.0
Stock_210,0.0
Stock_211,0.0
Stock_212,0.0
Stock_213,0.0
Stock_214,4.44126522797111e-15
Stock_215,4.1323872107608735e-14
Stock_216,3.1106585810561335e-15
Stock_217,8.265144366588401e-15
Stock_218,2.956998766345996e-14
Stock_219,0.0
Stock_220,1.8883762344228974e-15
Stock_221,2.3482045381477596e-14
Stock_222,1.905575239907799e-14
Stock_223,6.982508037361711e-15
Stock_224,1.2307720609974836e-14
Stock_225,2.8124549583537516e-14
Stock_226,1.933679753738621e-14
Stock_227,1.0884527221537429e-14
Stock_228,8.830052550951744e-15
Stock_229,0.0
Stock_230,1.8850461239612526e-14
Stock_231,3.339521138154525e-14
Stock_232,2.156744699288472e-14
Stock_233,3.9076873858226e-15
Stock_234,4.011419870314181e-15
Stock_235,2.7620212996998207e-14
Stock_236,2.5407254755032102e-14
Stock_237,1.6122021916145724e-14
Stock_238,4.147678178933702e-14
Stock_239,1.6818661904701358e-14
Stock_240,2.4501512872377467e-15
Stock_241,1.7840301061368663e-14
Stock_242,2.937751055016009e-14
Stock_243,7.216018754497511e-15
Stock_244,3.699850277676459e-15
Stock_245,0.0
Stock_246,0.0
Stock_247,0.0
Stock_248,1.0639880216715796e-14
Stock_249,2.8026068610686654e-14
Stock_250,3.426169263835298e-15
Stock_251,1.2539531877678785e-14
Stock_252,4.877002425677131e-15
Stock_253,2.3328229018707764e-14
Stock_254,1.83821437597674e-15
Stock_255,0.0
Stock_256,2.844256998628218e-14
Stock_257,0.0
Stock_258,0.0
Stock_259,0.0
Stock_260,0.0
Stock_261,9.221480918689846e-16
Stock_262,1.3051809871144463e-14
Stock_263,0.05571183375401023
Stock_264,0.0
Stock_265,1.2622565978075985e-14
Stock_266,0.0
Stock_267,1.548035896213281e-14
Stock_268,0.0
Stock_269,2.6302174771768712e-14
Stock_270,1.219805032704171e-14
Stock_271,4.180377757086566e-14
Stock_272,3.1529673117829555e-14
Stock_273,8.792353979053602e-15
Stock_274,0.0
Stock_275,1.0724136443878998e-14
Stock_276,1.544430306892048e-14
Stock_277,0.0
Stock_278,1.4163664815571716e-14
Stock_279,1.6137025877728756e-14
Stock_280,1.0485577799827108e-14
Stock_281,0.0
Stock_282,1.4381533456125597e-14
Stock_283,0.0
Stock_284,0.0
Stock_285,2.3780400302341123e-14
Stock_286,1.7780977793659236e-14
Stock_287,0.0
Stock_288,0.0
Stock_289,8.433561685596045e-16
Stock_290,0.0
Stock_291,7.313552572284153e-15
Stock_292,0.0
Stock_293,0.05054633611932538
Stock_294,9.422717348623061e-15
Stock_295,0.0
Stock_296,2.912303163655638e-15
Stock_297,2.8290300159716318e-14
Stock_298,3.0360334630182556e-14
Stock_299,3.134456659255539e-15
Stock_300,0.0
Stock_301,8.093573776272383e-15
Stock_302,0.0
Stock_303,3.0005430185753396e-15
Stock_304,2.786058093840344e-15
Stock_305,0.0
Stock_306,4.194058848027583e-14
Stock_307,1.535741998199961e-14
Stock_308,2.7363858807452772e-14
Stock_309,1.2488276647226307e-14
Stock_310,4.420146040809869e-15
Stock_311,3.071266820323965e-14
Stock_312,1.7751496729605128e-14
Stock_313,4.723262887717776e-15
Stock_314,2.7375909732885166e-14
Stock_315,1.759554978460976e-14
Stock_316,4.163682587353416e-14
Stock_317,0.0
Stock_318,2.6231487655772257e-14
Stock_319,8.843671788028746e-15
