Stock_ID,Weight
Stock_1,2.3397642687271877e-13
Stock_2,1.452801215135157e-13
Stock_3,2.109629428462046e-13
Stock_4,1.267158540535536e-13
Stock_5,2.3397276078439054e-13
Stock_6,1.7246319792801885e-13
Stock_7,2.3398956065062256e-13
Stock_8,2.339714760861882e-13
Stock_9,2.1919638279235204e-13
Stock_10,1.8009547597389902e-13
Stock_11,2.163827192014772e-13
Stock_12,2.147671814599841e-13
Stock_13,1.941105825442899e-13
Stock_14,2.1145874251486215e-13
Stock_15,1.2787763149343258e-13
Stock_16,2.1822395637559076e-13
Stock_17,2.2032886971039123e-13
Stock_18,2.3398622231600807e-13
Stock_19,2.1119670964690997e-13
Stock_20,2.2228337894961942e-13
Stock_21,2.141524629306879e-13
Stock_22,1.9212907058803642e-13
Stock_23,2.03527271667845e-13
Stock_24,2.1558444712520034e-13
Stock_25,2.3396513929229095e-13
Stock_26,1.8417955345518963e-13
Stock_27,1.6425505110715736e-13
Stock_28,2.3397219846300176e-13
Stock_29,1.2116339750430164e-13
Stock_30,2.1513747472261385e-13
Stock_31,2.0910189761692873e-13
Stock_32,2.08793910352682e-13
Stock_33,2.339395425964863e-13
Stock_34,1.8489985434510972e-13
Stock_35,1.1906967271169478e-13
Stock_36,1.7833360447180384e-13
Stock_37,2.3397147417721127e-13
Stock_38,2.339955414735614e-13
Stock_39,1.425925050909505e-13
Stock_40,1.5734580174120573e-13
Stock_41,2.3396901388697595e-13
Stock_42,1.0422098564112145e-13
Stock_43,2.0195779165658035e-13
Stock_44,1.0890486829344135e-13
Stock_45,2.3396902490734916e-13
Stock_46,1.685363152771716e-13
Stock_47,2.259158691298493e-13
Stock_48,2.0853755584256103e-13
Stock_49,1.9782279721253905e-13
Stock_50,2.3397714726204585e-13
Stock_51,1.0422037688770949e-13
Stock_52,2.339807742049313e-13
Stock_53,1.4310816694584175e-13
Stock_54,2.33952545418144e-13
Stock_55,1.2876299637988988e-13
Stock_56,2.339507711857239e-13
Stock_57,2.1761231453029145e-13
Stock_58,2.3392923211971266e-13
Stock_59,1.8383422756927567e-13
Stock_60,1.9963209250017172e-13
Stock_61,1.648075878938207e-13
Stock_62,1.228107250214916e-13
Stock_63,1.7368754404871094e-13
Stock_64,0.19999999998184204
Stock_65,1.9149162320984656e-13
Stock_66,1.5553938883752504e-13
Stock_67,1.2182462213872695e-13
Stock_68,2.3397085791400063e-13
Stock_69,2.3395147511775047e-13
Stock_70,2.3396324826692197e-13
Stock_71,1.9187494197860766e-13
Stock_72,2.339723878350751e-13
Stock_73,2.0224246494171394e-13
Stock_74,1.8538713831940628e-13
Stock_75,2.0964272302407033e-13
Stock_76,2.339531151516224e-13
Stock_77,1.5303396164833715e-13
Stock_78,2.3395767115972607e-13
Stock_79,2.339444043452298e-13
Stock_80,1.5583968685051364e-13
Stock_81,2.1126914597323104e-13
Stock_82,2.3396662048769344e-13
Stock_83,1.0421979801541331e-13
Stock_84,1.2201225650170794e-13
Stock_85,1.5856413253618883e-13
Stock_86,2.33983734911232e-13
Stock_87,1.6664357326299897e-13
Stock_88,1.0422001893716816e-13
Stock_89,1.450951218193535e-13
Stock_90,2.3396074335005294e-13
Stock_91,1.0478476130398884e-13
Stock_92,1.900941605630994e-13
Stock_93,1.1871530612956526e-13
Stock_94,1.8285052862787558e-13
Stock_95,2.339973100165164e-13
Stock_96,1.35022928503707e-13
Stock_97,2.3398916917718357e-13
Stock_98,1.8127748764700492e-13
Stock_99,1.0421724528379915e-13
Stock_100,2.339429389565314e-13
Stock_101,2.288713298779033e-13
Stock_102,2.3395269668816696e-13
