Stock_ID,Weight
Stock_1,6.997255475195462e-14
Stock_2,4.136354704733788e-14
Stock_3,0.0
Stock_4,8.98138000596518e-14
Stock_5,1.9458270053701295e-14
Stock_6,8.979381971803691e-14
Stock_7,2.779094017464506e-15
Stock_8,0.0
Stock_9,8.980691918686113e-14
Stock_10,1.996484918060846e-14
Stock_11,0.0
Stock_12,1.0029094837170513e-14
Stock_13,9.007608896775598e-14
Stock_14,5.734789963751222e-15
Stock_15,0.0
Stock_16,0.0
Stock_17,0.0
Stock_18,0.0
Stock_19,7.607694620780127e-14
Stock_20,0.0
Stock_21,0.0
Stock_22,9.012359122276859e-14
Stock_23,6.205641295748696e-14
Stock_24,0.0
Stock_25,0.0
Stock_26,8.975838691057904e-14
Stock_27,0.0
Stock_28,0.0
Stock_29,8.985405105811493e-14
Stock_30,0.0
Stock_31,5.701218491802348e-15
Stock_32,0.16998554485982484
Stock_33,0.0
Stock_34,0.0
Stock_35,1.3053807052069208e-15
Stock_36,0.0
Stock_37,1.0499357098923836e-14
Stock_38,0.0
Stock_39,0.0
Stock_40,0.0
Stock_41,0.0
Stock_42,0.0
Stock_43,0.0
Stock_44,7.35308510738518e-14
Stock_45,0.0
Stock_46,0.15646508943107873
Stock_47,0.0
Stock_48,9.028762960302034e-14
Stock_49,0.0
Stock_50,0.0
Stock_51,9.021227933008132e-14
Stock_52,0.0
Stock_53,0.0
Stock_54,1.6378096226733796e-14
Stock_55,7.890370200901294e-14
Stock_56,0.0
Stock_57,0.0
Stock_58,0.0
Stock_59,0.0
Stock_60,0.0
Stock_61,9.013972757382079e-14
Stock_62,0.0
Stock_63,0.0
Stock_64,7.28307748294714e-14
Stock_65,9.026707509135439e-14
Stock_66,3.426602508387981e-15
Stock_67,5.37857795111546e-14
Stock_68,0.0
Stock_69,0.0
Stock_70,0.0
Stock_71,2.460154268829752e-14
Stock_72,0.16436732073950286
Stock_73,1.5454185328883666e-14
Stock_74,9.001096203375308e-14
Stock_75,0.0
Stock_76,0.0
Stock_77,8.996254252246499e-14
Stock_78,0.0
Stock_79,9.026643881417969e-14
Stock_80,8.981210207796228e-14
Stock_81,8.98212244442782e-14
Stock_82,1.3909045688624743e-14
Stock_83,8.960541495287249e-14
Stock_84,0.0
Stock_85,6.058942143914162e-14
Stock_86,4.355121069137257e-14
Stock_87,0.0
Stock_88,9.000941202503827e-14
Stock_89,0.0
Stock_90,0.0
Stock_91,0.0
Stock_92,0.0
Stock_93,1.1319642235293794e-14
Stock_94,2.9649369484158236e-14
Stock_95,0.0
Stock_96,9.044192031655307e-14
Stock_97,0.0
Stock_98,0.0
Stock_99,9.028847963868977e-14
Stock_100,0.0
Stock_101,0.0
Stock_102,2.6848438821726193e-15
Stock_103,1.4082833806245221e-15
Stock_104,1.7938322705486398e-14
Stock_105,0.0
Stock_106,9.014284622637168e-14
Stock_107,0.0
Stock_108,0.0
Stock_109,0.0
Stock_110,0.0
Stock_111,0.0
Stock_112,0.0
Stock_113,0.0
Stock_114,0.0
Stock_115,0.0
Stock_116,0.0
Stock_117,8.99131085617307e-14
Stock_118,0.0
Stock_119,0.0
Stock_120,0.0
Stock_121,0.0
Stock_122,0.0
Stock_123,0.0
Stock_124,2.8209621602216985e-14
Stock_125,0.0
Stock_126,7.130316007499125e-14
Stock_127,0.0
Stock_128,0.0
Stock_129,9.020869851773808e-14
Stock_130,0.0
Stock_131,0.0
Stock_132,0.0
Stock_133,1.919229437865926e-15
Stock_134,2.6735440117778248e-14
Stock_135,0.0
Stock_136,0.0
Stock_137,9.013194421886058e-14
Stock_138,6.2917883204681676e-15
Stock_139,0.0
Stock_140,0.0
Stock_141,0.0
Stock_142,2.4757394052532026e-14
Stock_143,9.017033312764654e-14
Stock_144,8.987554334146352e-14
Stock_145,0.0
