Stock_ID,Weight
Stock_1,0.0
Stock_2,0.0
Stock_3,1.3461561912811751e-14
Stock_4,4.29710428064058e-15
Stock_5,1.6905487115458164e-14
Stock_6,2.182068899265286e-14
Stock_7,7.501102578414771e-15
Stock_8,0.0
Stock_9,0.0
Stock_10,0.0
Stock_11,0.0
Stock_12,0.0
Stock_13,5.074795875260475e-15
Stock_14,0.0
Stock_15,0.0
Stock_16,0.0
Stock_17,0.0
Stock_18,3.5125028397373456e-14
Stock_19,0.0
Stock_20,0.0
Stock_21,0.0
Stock_22,1.1761124395016115e-15
Stock_23,6.42401926122394e-15
Stock_24,0.0
Stock_25,0.0
Stock_26,0.0
Stock_27,0.0
Stock_28,0.0
Stock_29,0.0
Stock_30,3.503637501592986e-14
Stock_31,8.99700613229706e-15
Stock_32,0.0
Stock_33,0.0
Stock_34,0.0
Stock_35,0.0
Stock_36,1.765611806986435e-14
Stock_37,0.0
Stock_38,0.0
Stock_39,0.0
Stock_40,3.509743739478961e-14
Stock_41,1.5087553116378788e-14
Stock_42,0.0
Stock_43,0.0
Stock_44,0.0
Stock_45,8.890209849298624e-15
Stock_46,0.09999999999948564
Stock_47,0.0
Stock_48,0.0
Stock_49,0.0
Stock_50,0.0
Stock_51,0.0
Stock_52,0.0
Stock_53,0.0
Stock_54,0.0
Stock_55,0.09999999999953203
Stock_56,1.026338466989475e-14
Stock_57,7.649205340585756e-16
Stock_58,0.0
Stock_59,0.0
Stock_60,1.856423132954393e-15
Stock_61,1.181740772497741e-14
Stock_62,0.0
Stock_63,0.0
Stock_64,0.0
Stock_65,0.0
Stock_66,0.0
Stock_67,0.0
Stock_68,1.7204218655357973e-14
Stock_69,3.511532304118997e-14
Stock_70,3.7207027208551325e-15
Stock_71,3.336501296444753e-15
Stock_72,5.258659479346345e-15
Stock_73,0.0
Stock_74,0.0
Stock_75,3.509942563857094e-14
Stock_76,7.569114933851446e-15
Stock_77,2.7430270190889674e-14
Stock_78,3.5040387160056963e-14
Stock_79,1.350100101570486e-14
Stock_80,0.0
Stock_81,0.09999999999956646
Stock_82,1.0416468780298429e-14
Stock_83,1.0548789546423799e-14
Stock_84,1.3679585073918776e-14
Stock_85,2.5170858088902163e-15
Stock_86,8.992980461927723e-17
Stock_87,0.0
Stock_88,1.8136255191723796e-14
Stock_89,0.0
Stock_90,0.0
Stock_91,0.0
Stock_92,0.0
Stock_93,0.0
Stock_94,1.036297804906329e-15
Stock_95,0.0
Stock_96,0.0
Stock_97,0.0
Stock_98,0.0
Stock_99,0.0
Stock_100,4.1721978069225714e-15
Stock_101,0.0
Stock_102,3.511925182257644e-14
Stock_103,6.059432170135762e-15
Stock_104,0.0
Stock_105,0.0
Stock_106,3.515126088392672e-14
Stock_107,0.0
Stock_108,0.0
Stock_109,2.415026714740682e-15
Stock_110,3.513260722020803e-14
Stock_111,0.0
Stock_112,2.9455498443305874e-14
Stock_113,0.0
Stock_114,3.915221175833296e-15
Stock_115,3.0487734978165014e-15
Stock_116,0.0
Stock_117,3.50905350996013e-14
Stock_118,0.0
Stock_119,0.0
Stock_120,0.0
Stock_121,2.983458368388368e-14
Stock_122,3.5090424544056135e-14
Stock_123,3.5063414459054154e-14
Stock_124,0.0
Stock_125,2.9890824658257106e-15
Stock_126,3.50810264303987e-14
Stock_127,3.5049995989010657e-14
Stock_128,0.0
Stock_129,3.513844983067049e-14
Stock_130,3.5131992606940075e-14
Stock_131,7.998704344790257e-15
Stock_132,0.0
Stock_133,0.09999999999963788
Stock_134,1.342826447800941e-15
Stock_135,0.0
Stock_136,3.5134340760069046e-14
Stock_137,0.0
Stock_138,0.0
Stock_139,0.0
Stock_140,0.0
Stock_141,0.0
Stock_142,4.52241737135449e-15
Stock_143,3.521809676545991e-14
Stock_144,2.351128527676301e-15
Stock_145,3.5073052472220887e-14
Stock_146,9.561118098480896e-16
Stock_147,8.145804436407223e-15
Stock_148,0.0
Stock_149,0.0
Stock_150,1.9712402918114443e-16
Stock_151,0.0
Stock_152,0.0
Stock_153,0.0
Stock_154,9.680959239786245e-16
Stock_155,0.0
Stock_156,0.0
Stock_157,0.0
Stock_158,1.9933977654539906e-14
Stock_159,0.0
Stock_160,1.5082043248143738e-14
Stock_161,0.0
Stock_162,0.0
Stock_163,4.554988780655271e-15
Stock_164,0.0
Stock_165,6.634551233962945e-15
Stock_166,0.0
Stock_167,1.133011774109827e-14
Stock_168,0.0
Stock_169,0.0
Stock_170,0.0
Stock_171,0.0
Stock_172,0.0
Stock_173,0.0
Stock_174,7.005073839080189e-15
Stock_175,1.1525022111471088e-14
Stock_176,5.791749690835469e-15
Stock_177,4.238512977241429e-15
Stock_178,0.0
Stock_179,0.0
Stock_180,3.5101076895456845e-14
Stock_181,2.665341032100971e-14
Stock_182,1.3469460187528579e-14
Stock_183,3.771406069521022e-15
Stock_184,1.4365435657062387e-14
Stock_185,2.1961569619563517e-14
Stock_186,9.063345226679651e-15
Stock_187,3.513015417323347e-14
Stock_188,5.064679114352018e-15
Stock_189,0.0
Stock_190,3.2263014778688215e-14
Stock_191,0.09999999999961134
Stock_192,0.0
Stock_193,7.903618191918199e-15
Stock_194,0.0
Stock_195,0.0
Stock_196,4.6455541986598294e-15
Stock_197,1.6286853346833022e-15
Stock_198,3.507060396317705e-14
Stock_199,0.0
Stock_200,4.6974478655632146e-15
Stock_201,3.5077693472735657e-14
Stock_202,7.01508634125783e-15
Stock_203,3.509035187311245e-14
Stock_204,1.792128289102317e-14
Stock_205,2.2291212939931973e-14
Stock_206,8.112041054719868e-15
Stock_207,2.852471288912176e-14
Stock_208,0.0
Stock_209,0.0
Stock_210,2.1466651497929586e-15
Stock_211,0.0
Stock_212,0.0
Stock_213,3.5046427331007367e-14
Stock_214,2.6205986850223136e-15
Stock_215,0.0
Stock_216,3.1834718886919513e-14
Stock_217,0.0
Stock_218,0.0
Stock_219,0.0
Stock_220,1.2027496164410642e-15
Stock_221,7.334504513888247e-16
Stock_222,0.0
Stock_223,3.513064270014188e-14
Stock_224,0.0
Stock_225,0.0
Stock_226,3.764451712566408e-15
Stock_227,3.509234995984469e-14
Stock_228,3.5148917586598496e-14
Stock_229,3.160119921141579e-15
Stock_230,2.400586869010143e-16
Stock_231,3.5144269435400055e-14
Stock_232,6.976324186886762e-15
Stock_233,0.0
Stock_234,3.513708896200387e-14
Stock_235,0.0
Stock_236,1.717887646175377e-14
Stock_237,1.804558242563893e-14
Stock_238,1.441669950640218e-14
Stock_239,0.0
Stock_240,0.0
Stock_241,3.508490664667235e-14
Stock_242,0.0
Stock_243,0.0
Stock_244,9.739086409379832e-15
Stock_245,3.513357096071833e-14
Stock_246,0.0
Stock_247,6.7067706772101995e-15
Stock_248,0.0
Stock_249,3.5105699008023794e-14
Stock_250,3.384159901971249e-15
Stock_251,2.0744514532194874e-14
Stock_252,3.808871053764825e-15
Stock_253,5.439779507796078e-16
Stock_254,4.634574003901959e-16
Stock_255,0.0
Stock_256,3.5115013580126437e-14
Stock_257,0.0
Stock_258,3.514269173608776e-14
Stock_259,0.0
Stock_260,1.7270982649730727e-14
Stock_261,0.0
Stock_262,0.0
Stock_263,0.0
Stock_264,0.0
Stock_265,0.0
Stock_266,3.5209988939636853e-15
Stock_267,0.0
Stock_268,3.1686985955205116e-14
Stock_269,0.0
Stock_270,2.664607796354983e-14
Stock_271,2.3863660243528786e-15
Stock_272,1.9750489813833108e-15
Stock_273,4.240393386523612e-15
Stock_274,1.265549165377475e-16
Stock_275,3.385576051132662e-14
Stock_276,0.0
Stock_277,3.515976865230579e-14
Stock_278,1.559102035051109e-14
Stock_279,0.0
Stock_280,3.507838775688452e-14
Stock_281,0.0
Stock_282,3.514053443142804e-14
Stock_283,0.0
Stock_284,0.0
Stock_285,2.893804794163259e-14
Stock_286,2.057912211904217e-15
Stock_287,0.0
Stock_288,0.0
Stock_289,2.8059105141212226e-14
Stock_290,0.0
Stock_291,2.892600813778142e-14
Stock_292,1.0994443298660455e-14
Stock_293,0.0
Stock_294,3.511238685628249e-14
Stock_295,0.0
Stock_296,0.0
Stock_297,9.91126094400393e-15
Stock_298,1.0967711629646185e-14
Stock_299,1.5261217834758725e-15
Stock_300,0.0
Stock_301,9.077681884661769e-15
Stock_302,0.0
Stock_303,2.3595203109607724e-14
Stock_304,0.0
Stock_305,6.803791922969931e-15
Stock_306,0.0
Stock_307,9.545152317863517e-15
Stock_308,4.8426686092640146e-15
Stock_309,2.66718414031209e-14
Stock_310,1.2165638765953732e-14
Stock_311,8.703044805164837e-15
Stock_312,3.256333810285355e-14
Stock_313,2.1571616014982352e-14
Stock_314,3.511994723904472e-14
Stock_315,3.511935280055744e-14
Stock_316,0.0
Stock_317,3.512666078874675e-14
Stock_318,2.2095543085221174e-15
Stock_319,2.4046158317853777e-14
Stock_320,1.0202783731285254e-14
Stock_321,0.0
Stock_322,5.42768644810655e-15
Stock_323,1.5023452584224573e-14
Stock_324,0.0
Stock_325,0.0
Stock_326,1.2958686565852495e-14
Stock_327,5.435420108536949e-15
Stock_328,2.77641971161194e-15
Stock_329,0.0
Stock_330,2.1022323625721128e-14
Stock_331,2.327957584370627e-15
Stock_332,3.918243462785865e-15
Stock_333,3.2501129561373507e-14
Stock_334,0.0
Stock_335,1.458639324245015e-15
Stock_336,4.49125310264916e-15
Stock_337,0.0
Stock_338,9.01987398740986e-15
Stock_339,7.686028023318337e-15
Stock_340,7.707368591906606e-15
Stock_341,2.775384196292464e-14
Stock_342,9.114326768052882e-15
Stock_343,0.0999999999995933
Stock_344,0.0
Stock_345,8.345576456553994e-15
Stock_346,1.1215164914863692e-14
Stock_347,1.5871729057185777e-15
Stock_348,0.0
Stock_349,8.826772788974802e-15
Stock_350,1.837061481705259e-14
Stock_351,0.0
Stock_352,0.0
Stock_353,0.0
Stock_354,0.09999999999955185
Stock_355,0.09999999999958038
Stock_356,2.472089795766855e-14
Stock_357,3.508957883383878e-14
Stock_358,3.0266896904493604e-14
Stock_359,3.508674469821615e-14
Stock_360,0.0
Stock_361,7.350415694898838e-15
Stock_362,3.2449530449539404e-14
Stock_363,0.09999999999957075
Stock_364,1.6485075168761668e-14
Stock_365,9.498287944657259e-15
Stock_366,3.509511437363999e-14
Stock_367,3.512693939531121e-14
Stock_368,3.511435895403435e-14
Stock_369,2.7368897465737522e-14
Stock_370,1.261676874616571e-14
Stock_371,0.0
Stock_372,3.510766184144801e-14
Stock_373,3.5050335417325805e-14
Stock_374,0.0
Stock_375,3.510658433142867e-14
Stock_376,2.2620233217090506e-14
Stock_377,1.5775618428894754e-14
Stock_378,3.2202674244158164e-14
Stock_379,0.0
Stock_380,0.0
Stock_381,0.0
Stock_382,1.4572376087175037e-14
Stock_383,3.509610452757429e-14
Stock_384,6.85519395922795e-16
Stock_385,0.0
Stock_386,3.5123905943610616e-14
Stock_387,3.513396403366284e-14
Stock_388,6.21502946295197e-15
Stock_389,1.599903475242156e-14
Stock_390,0.0
Stock_391,5.3041323219038725e-15
Stock_392,3.510585837011157e-14
Stock_393,0.0
Stock_394,0.0
Stock_395,0.0
Stock_396,0.0
Stock_397,0.0
Stock_398,0.0
Stock_399,1.8979403796452216e-14
Stock_400,1.5928641951518814e-14
Stock_401,1.756325738954067e-15
Stock_402,0.0
Stock_403,0.0
Stock_404,2.0193639782682236e-14
Stock_405,2.3209066253744804e-14
Stock_406,0.0
Stock_407,1.8773660196813837e-14
Stock_408,2.6763764972477945e-14
Stock_409,0.0
Stock_410,3.0010515191460005e-14
Stock_411,1.0623830456346023e-15
Stock_412,8.633910278422952e-15
Stock_413,3.511077068237628e-14
Stock_414,1.3828957422353945e-14
Stock_415,0.09999999999952103
Stock_416,3.509174066037826e-14
Stock_417,0.0
Stock_418,0.0
Stock_419,0.0
Stock_420,0.0
Stock_421,0.0
Stock_422,0.0
Stock_423,0.0
Stock_424,0.0
Stock_425,0.0
Stock_426,0.0
Stock_427,0.0
Stock_428,6.9177490974375425e-15
Stock_429,0.0
Stock_430,0.0
Stock_431,9.717874442920134e-15
Stock_432,3.509851609904642e-14
Stock_433,0.0
Stock_434,0.0
Stock_435,0.0
Stock_436,1.0710802073487625e-14
Stock_437,0.0
Stock_438,2.6162391302514678e-15
Stock_439,0.0
Stock_440,0.0
Stock_441,0.0
Stock_442,3.60161830495892e-15
Stock_443,1.1125215058157761e-14
Stock_444,0.0
Stock_445,0.0
Stock_446,3.207110986082826e-14
Stock_447,6.120002652660178e-15
Stock_448,2.5054688044397278e-14
Stock_449,0.0
Stock_450,5.064682835798936e-16
Stock_451,0.0
Stock_452,0.0
Stock_453,3.5109503813974976e-14
Stock_454,3.5099580736533474e-14
Stock_455,1.1098306272969715e-15
Stock_456,1.5434856178514395e-14
Stock_457,0.0
Stock_458,3.5094965222399826e-14
Stock_459,0.0
Stock_460,0.0
Stock_461,0.0
Stock_462,2.808415020481792e-15
Stock_463,3.5115036591532446e-14
Stock_464,0.0
Stock_465,0.0
Stock_466,0.0
Stock_467,0.0
Stock_468,0.0
Stock_469,0.0
Stock_470,0.0
Stock_471,2.3584816755618982e-15
Stock_472,1.7169927911058448e-15
Stock_473,2.0759019148236925e-15
Stock_474,0.0
Stock_475,0.0
Stock_476,0.0
Stock_477,0.0
Stock_478,1.2375563436006755e-15
Stock_479,9.114337406577152e-15
Stock_480,0.0
Stock_481,0.0
Stock_482,3.0550909438918022e-15
Stock_483,0.0
Stock_484,0.0
Stock_485,8.442341967872132e-15
Stock_486,2.9168339007817444e-15
Stock_487,0.0
Stock_488,6.8851989948637954e-15
Stock_489,0.0
Stock_490,3.4399068819460564e-15
Stock_491,1.5528763299881444e-15
Stock_492,0.0
Stock_493,0.0
Stock_494,0.0
Stock_495,0.0
Stock_496,0.0
Stock_497,3.512903977521171e-14
Stock_498,0.0
Stock_499,2.3108051969418383e-14
