Stock_ID,Weight
Stock_1,0.0
Stock_2,0.0
Stock_3,1.6358661774573912e-15
Stock_4,0.0
Stock_5,0.0
Stock_6,3.0519504238726473e-15
Stock_7,7.494436968461668e-15
Stock_8,0.0
Stock_9,4.776237458803283e-16
Stock_10,0.0
Stock_11,0.0
Stock_12,5.689688622933434e-15
Stock_13,3.842981412069041e-15
Stock_14,5.715570200807272e-17
Stock_15,3.695669028769459e-17
Stock_16,5.407471625321168e-15
Stock_17,0.06195761338083708
Stock_18,0.0
Stock_19,3.795941956857326e-18
Stock_20,1.7542336184652968e-15
Stock_21,0.0
Stock_22,0.0
Stock_23,1.963998578193526e-16
Stock_24,0.0
Stock_25,0.06265515336203874
Stock_26,0.0
Stock_27,8.073343850699131e-15
Stock_28,2.8236864826194274e-15
Stock_29,0.06259141618296694
Stock_30,1.6416616430931163e-15
Stock_31,4.432145741019563e-15
Stock_32,0.0
Stock_33,0.0
Stock_34,4.889502661192319e-16
Stock_35,0.0
Stock_36,4.0092356130426346e-15
Stock_37,0.0
Stock_38,0.0
Stock_39,1.0947763523927085e-15
Stock_40,0.0
Stock_41,0.0
Stock_42,3.401066797498147e-16
Stock_43,0.0
Stock_44,0.0
Stock_45,0.0
Stock_46,0.0
Stock_47,2.8554368011269694e-17
Stock_48,0.0
Stock_49,1.251135083753814e-15
Stock_50,1.1638080110612662e-16
Stock_51,1.7017746059447994e-15
Stock_52,0.0
Stock_53,1.9029124197369807e-15
Stock_54,0.0
Stock_55,0.0
Stock_56,0.0
Stock_57,5.502887141272385e-16
Stock_58,0.0
Stock_59,0.0
Stock_60,0.0
Stock_61,0.0
Stock_62,6.319588064954657e-15
Stock_63,0.0
Stock_64,0.0
Stock_65,4.7440397881240475e-15
Stock_66,9.18830375520614e-16
Stock_67,1.3799946880551762e-15
Stock_68,8.914540903991538e-15
Stock_69,4.8347046310863295e-15
Stock_70,0.0
Stock_71,5.728021988016612e-15
Stock_72,0.0
Stock_73,2.0687091421660522e-16
Stock_74,1.0125390509857758e-15
Stock_75,0.0
Stock_76,1.0537696016370698e-16
Stock_77,2.04739597398601e-15
Stock_78,2.2121576704983134e-16
Stock_79,2.637859285967831e-15
Stock_80,0.0
Stock_81,0.0
Stock_82,1.3441993190243368e-16
Stock_83,7.841223306892481e-16
Stock_84,0.0
Stock_85,0.0
Stock_86,1.4274523124126705e-15
Stock_87,0.0
Stock_88,0.0
Stock_89,1.4160024069450516e-16
Stock_90,3.5192585756855455e-15
Stock_91,7.143835905555081e-16
Stock_92,7.17305276054986e-15
Stock_93,0.0
Stock_94,6.008261438873733e-16
Stock_95,0.0
Stock_96,0.0
Stock_97,0.0
Stock_98,0.0
Stock_99,0.0
Stock_100,3.7629962950567985e-15
Stock_101,0.06286158609186034
Stock_102,8.693814187011129e-15
Stock_103,1.4195809902664118e-16
Stock_104,0.0
Stock_105,0.0
Stock_106,4.059359582109022e-15
Stock_107,5.664018587374702e-16
Stock_108,5.522146281613877e-15
Stock_109,0.0
Stock_110,8.201802383683087e-15
Stock_111,4.3443934111591946e-15
Stock_112,1.1297505589106576e-15
Stock_113,3.130947224833008e-16
Stock_114,0.06196925095075201
Stock_115,0.0
Stock_116,3.2081287448584226e-16
Stock_117,6.557978608531003e-16
Stock_118,0.0
Stock_119,0.0
Stock_120,3.705849683919195e-16
Stock_121,0.0
Stock_122,1.773344267670318e-15
Stock_123,3.3746137677169745e-16
Stock_124,1.2133326381155589e-15
Stock_125,0.0
Stock_126,0.06127352356827785
Stock_127,0.0
Stock_128,6.036130903355585e-16
Stock_129,0.0
Stock_130,0.0
Stock_131,0.0
Stock_132,2.6786878240652998e-15
Stock_133,0.0
Stock_134,9.029442288652343e-16
Stock_135,0.0
Stock_136,3.71233308777557e-15
Stock_137,1.122253719449881e-16
Stock_138,0.0
Stock_139,0.0
Stock_140,4.810821344789234e-17
Stock_141,0.0
Stock_142,0.0
Stock_143,0.0
Stock_144,0.0
Stock_145,0.0
Stock_146,8.933914081587296e-17
Stock_147,0.0
Stock_148,6.143916627012609e-16
Stock_149,0.0
Stock_150,0.0
Stock_151,4.510989694405484e-15
Stock_152,0.0
Stock_153,0.0
Stock_154,0.0
Stock_155,0.0
Stock_156,0.0
Stock_157,0.0
Stock_158,0.0
Stock_159,0.0
Stock_160,3.4678350552494292e-15
Stock_161,0.0
Stock_162,0.0
Stock_163,0.06298702458787686
Stock_164,0.0
Stock_165,1.6939299481706309e-16
Stock_166,2.727761416672291e-16
Stock_167,1.7619877834873666e-15
Stock_168,0.0
Stock_169,0.0
Stock_170,5.130715166756556e-15
Stock_171,0.0
Stock_172,2.721485594983576e-16
Stock_173,3.1073823549472453e-15
Stock_174,2.5060866929608655e-17
Stock_175,5.3585576762169996e-17
Stock_176,0.0
Stock_177,1.3931274623249106e-15
Stock_178,0.0
Stock_179,0.0
Stock_180,0.0
Stock_181,9.453677508624238e-16
Stock_182,1.029512877601147e-15
Stock_183,0.0
Stock_184,5.777510631621176e-17
Stock_185,0.0
Stock_186,0.0
Stock_187,0.0
Stock_188,3.0195486026187896e-15
Stock_189,6.64264097599247e-16
Stock_190,0.0
Stock_191,3.360417170363013e-16
Stock_192,0.0
Stock_193,2.9067687428774645e-16
Stock_194,0.0
Stock_195,0.0
Stock_196,1.902218433012689e-15
Stock_197,0.0
Stock_198,0.0
Stock_199,4.677038617283583e-15
Stock_200,1.743263711174573e-15
Stock_201,1.1190518049373808e-15
Stock_202,0.0
Stock_203,0.0
Stock_204,9.101200617793888e-17
Stock_205,7.256539863994098e-15
Stock_206,0.0
Stock_207,3.4293179905454143e-16
Stock_208,0.0
Stock_209,0.0
Stock_210,0.0
Stock_211,4.612433610590714e-15
Stock_212,0.0
Stock_213,0.0
Stock_214,1.7609100653006377e-17
Stock_215,7.041843822035539e-15
Stock_216,3.594365402817871e-16
Stock_217,0.0
Stock_218,0.0
Stock_219,2.2513697950375893e-17
Stock_220,0.0
Stock_221,7.793413844124606e-16
Stock_222,0.0
Stock_223,0.0
Stock_224,0.0
Stock_225,1.2100519950398387e-15
Stock_226,1.1238138787690942e-16
Stock_227,2.3532202145924543e-16
Stock_228,0.0
Stock_229,8.853161321570614e-15
Stock_230,0.0
Stock_231,3.8709593058961864e-15
Stock_232,1.4361138996561708e-16
Stock_233,1.2437225783480848e-15
Stock_234,4.939885902702822e-15
Stock_235,0.06285710365738523
Stock_236,4.108305744927825e-15
Stock_237,0.0
Stock_238,5.635219688869488e-16
Stock_239,0.0
Stock_240,9.245327788954125e-16
Stock_241,4.335929086105902e-15
Stock_242,7.000885338058603e-16
Stock_243,4.539808497711913e-16
Stock_244,0.0
Stock_245,4.977334707637295e-15
Stock_246,0.0
Stock_247,0.0
Stock_248,0.0
Stock_249,4.355952221259261e-15
Stock_250,3.443292713730157e-17
Stock_251,0.0
Stock_252,7.993211454617897e-17
Stock_253,1.5634951488330694e-15
Stock_254,0.0
Stock_255,0.0
Stock_256,5.862324708515074e-15
Stock_257,0.0
Stock_258,0.0
Stock_259,0.0
Stock_260,0.0
Stock_261,8.329806466960364e-16
Stock_262,6.438916233065152e-16
Stock_263,3.157079930844917e-15
Stock_264,0.0
Stock_265,1.2762352397076092e-16
Stock_266,0.0
Stock_267,4.719950688290519e-16
Stock_268,0.061893164215871446
Stock_269,1.0792216855172067e-15
Stock_270,0.0
Stock_271,2.4894390191958493e-15
Stock_272,2.1167804197146477e-15
Stock_273,1.9788140929420836e-16
Stock_274,5.442885133549156e-16
Stock_275,3.131039244060907e-15
Stock_276,6.753985319165709e-16
Stock_277,0.0
Stock_278,5.997625564427288e-16
Stock_279,0.0
Stock_280,0.0
Stock_281,0.0
Stock_282,5.058907830472756e-16
Stock_283,0.0
Stock_284,0.0
Stock_285,5.6621035825976665e-15
Stock_286,1.5645317120581177e-15
Stock_287,3.236851243133645e-15
Stock_288,0.0
Stock_289,1.6584118746562354e-15
Stock_290,0.0
Stock_291,0.0
Stock_292,0.0
Stock_293,3.012506895719036e-15
Stock_294,4.948815008213942e-16
Stock_295,8.636771261672098e-16
Stock_296,0.0
Stock_297,0.0
Stock_298,1.2266349507596053e-15
Stock_299,0.0
Stock_300,0.0
Stock_301,4.7538627459002045e-15
Stock_302,0.0
Stock_303,4.277837596900453e-15
Stock_304,0.0
Stock_305,6.256016929200108e-16
Stock_306,8.407364568442304e-15
Stock_307,3.713990208002084e-15
Stock_308,3.868606891102134e-15
Stock_309,1.0534121531418406e-15
Stock_310,0.0
Stock_311,0.0
Stock_312,4.916676795507142e-16
Stock_313,7.04263551333286e-16
Stock_314,9.833196340091907e-16
Stock_315,4.448793085843479e-15
Stock_316,2.351306074990207e-16
Stock_317,1.5085936938617611e-15
Stock_318,1.095116115867036e-15
Stock_319,1.7091956004929855e-15
Stock_320,5.59495189054724e-16
Stock_321,0.0
Stock_322,0.0
Stock_323,0.0
Stock_324,7.20351717867981e-15
Stock_325,2.5842196141125643e-15
Stock_326,6.512356565426108e-16
Stock_327,1.3830154525245491e-15
Stock_328,0.0629853230688831
Stock_329,0.0
Stock_330,0.0
Stock_331,2.8512515361205182e-15
Stock_332,2.773999418626866e-16
Stock_333,0.0
Stock_334,0.0
Stock_335,3.501104704854466e-16
Stock_336,0.0
Stock_337,2.6106020500266167e-16
Stock_338,3.3263386566580115e-15
Stock_339,0.0
Stock_340,2.4187889439813596e-16
Stock_341,3.830024913812893e-16
Stock_342,0.0
Stock_343,0.0
Stock_344,9.55162827418386e-16
Stock_345,1.3757061999414332e-16
Stock_346,1.7431875243727158e-15
Stock_347,1.896276287312305e-15
Stock_348,2.626916002864196e-15
Stock_349,0.0
Stock_350,1.463966788764779e-15
Stock_351,8.207901314898007e-16
Stock_352,5.952050017612566e-15
Stock_353,0.0
Stock_354,2.1626514051120085e-16
Stock_355,0.0
Stock_356,0.0
Stock_357,0.0
Stock_358,1.9995181543255466e-16
Stock_359,0.0
Stock_360,0.0
Stock_361,3.411079445006474e-15
Stock_362,2.617247649040647e-16
Stock_363,0.0
Stock_364,2.5431830504675423e-16
Stock_365,3.974779075433e-15
Stock_366,0.0
Stock_367,0.0
Stock_368,0.0
Stock_369,0.0
Stock_370,0.0
Stock_371,0.0
Stock_372,0.0
Stock_373,1.3609045866048427e-15
Stock_374,4.5815617210480755e-17
Stock_375,0.0
Stock_376,0.0
Stock_377,0.0
Stock_378,6.278418793626824e-16
Stock_379,7.631294051449575e-15
Stock_380,2.532346396048479e-15
Stock_381,0.0
Stock_382,0.0
Stock_383,0.0
Stock_384,1.9026030872201888e-16
Stock_385,1.2711745661620555e-15
Stock_386,0.0
Stock_387,1.8742068987751265e-15
Stock_388,0.0
Stock_389,8.160003945626515e-16
Stock_390,2.8249548477434706e-16
Stock_391,2.2494512702158478e-15
Stock_392,8.696557256489562e-16
Stock_393,0.0
Stock_394,0.0
Stock_395,0.0
Stock_396,1.563576386012695e-15
Stock_397,0.0
Stock_398,0.0
Stock_399,7.014654215148667e-16
Stock_400,2.8064247193941336e-16
Stock_401,2.830854207465699e-15
Stock_402,6.369628598820736e-16
Stock_403,4.807724648752026e-15
Stock_404,9.541277969988966e-16
Stock_405,0.0
Stock_406,0.0
Stock_407,4.712098334555636e-16
Stock_408,3.713818482704325e-16
Stock_409,7.647687691337698e-16
Stock_410,0.0
Stock_411,0.0
Stock_412,1.9125972968353828e-15
Stock_413,0.0
Stock_414,0.06179346007309792
Stock_415,0.0
Stock_416,0.0
Stock_417,0.0620763242080999
Stock_418,0.0
Stock_419,5.304808689684303e-15
Stock_420,1.9147296659057121e-16
Stock_421,0.06325494534711079
Stock_422,0.0
Stock_423,0.0
Stock_424,7.454161357125103e-17
Stock_425,0.0
Stock_426,1.548750886034883e-15
Stock_427,3.7291030623423607e-16
Stock_428,0.0
Stock_429,0.0
Stock_430,0.0
Stock_431,0.0
Stock_432,1.1691053181807623e-15
Stock_433,0.0
Stock_434,0.0
Stock_435,1.0823496885677554e-15
Stock_436,0.0
Stock_437,0.0
Stock_438,0.0
Stock_439,0.0
Stock_440,5.142950345506026e-16
Stock_441,0.0
Stock_442,0.0
Stock_443,0.0
Stock_444,0.0
Stock_445,0.0
Stock_446,0.0
Stock_447,1.2742653484748322e-15
Stock_448,0.0
Stock_449,0.0
Stock_450,0.0
Stock_451,9.957922497330003e-15
Stock_452,0.0
Stock_453,0.0
Stock_454,8.757508699891548e-16
Stock_455,9.703326823306573e-15
Stock_456,0.0
Stock_457,0.0
Stock_458,0.0
Stock_459,3.2605683894121135e-16
Stock_460,6.156648243610197e-15
Stock_461,4.499081538018065e-15
Stock_462,0.0
Stock_463,2.7222992638954884e-15
Stock_464,8.469367814042459e-15
Stock_465,0.0
Stock_466,0.0627088717565248
Stock_467,4.1661554476494555e-15
Stock_468,0.0
Stock_469,0.0
Stock_470,4.83497532507062e-15
Stock_471,6.79571489758776e-16
Stock_472,2.1500671196763707e-17
Stock_473,0.0
Stock_474,6.995945148771756e-16
Stock_475,9.116233789306744e-15
Stock_476,0.0
Stock_477,6.479647926675896e-16
Stock_478,3.6056878422084735e-17
Stock_479,9.510235035660136e-16
Stock_480,0.0
Stock_481,0.062329767747242054
Stock_482,2.2228734381390724e-16
Stock_483,2.2085786590547734e-15
Stock_484,0.0
Stock_485,0.0
Stock_486,4.877121253691581e-16
Stock_487,0.0
Stock_488,6.944721867516713e-17
Stock_489,8.024578130874288e-15
Stock_490,0.0
Stock_491,0.0
Stock_492,2.6442821688185747e-15
Stock_493,0.0
Stock_494,0.0
Stock_495,0.0
Stock_496,0.06380547180066783
Stock_497,0.0
Stock_498,0.0
Stock_499,0.0
